"STATDISPID","statcode","TITLE","TITLE.@no","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY4","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003362853","00400202","第８表　支出項目別社会教育費・教育行政費３　市町村（組合）","8","地方教育費調査","平成２７年度","地方教育費調査(平成２６会計年度)","全国集計","社会教育費・教育行政費","-",,"2019-12-24"
"0003362855","00400202","第１０表　支出項目別生涯学習関連費（知事部局所管施設分）","10","地方教育費調査","平成２７年度","地方教育費調査(平成２６会計年度)","全国集計","生涯学習関連費（知事部局所管施設分）","-",,"2019-12-24"
"0003362854","00400202","第９表　財源別生涯学習関連費（知事部局所管施設分）","9","地方教育費調査","平成２７年度","地方教育費調査(平成２６会計年度)","全国集計","生涯学習関連費（知事部局所管施設分）","-",,"2019-12-24"
"0003362856","00400202","第１１表　教育に係る収入（教育施設別）１　計","11","地方教育費調査","平成２７年度","地方教育費調査(平成２６会計年度)","全国集計","教育収入","-",,"2019-12-24"
"0003362857","00400202","第１１表　教育に係る収入（教育施設別）２　都道府県","11","地方教育費調査","平成２７年度","地方教育費調査(平成２６会計年度)","全国集計","教育収入","-",,"2019-12-24"
"0003362858","00400202","第１１表　教育に係る収入（教育施設別）３　市町村（組合）","11","地方教育費調査","平成２７年度","地方教育費調査(平成２６会計年度)","全国集計","教育収入","-",,"2019-12-24"
"0003363900","00400202","総括教育委員会数",NA,"地方教育費調査","平成２７年度","教育行政調査（平成２７年５月１日現在）","総括",NA,"-",,"2019-12-25"
"0003363901","00400202","第１表　人口規模別，教育委員会類型別の市町村教育委員会数ａ　委員（人制）別",NA,"地方教育費調査","平成２７年度","教育行政調査（平成２７年５月１日現在）","市町村教育委員会",NA,"-",,"2019-12-25"
"0003363902","00400202","第１表　人口規模別，教育委員会類型別の市町村教育委員会数ｂ　都道府県別",NA,"地方教育費調査","平成２７年度","教育行政調査（平成２７年５月１日現在）","市町村教育委員会",NA,"-",,"2019-12-25"
"0003363903","00400202","第２表　性別，年齢別，保護者別，職業別，教職経験別，在職期間別の教育委員数ａ　人口規模別",NA,"地方教育費調査","平成２７年度","教育行政調査（平成２７年５月１日現在）","市町村教育委員会",NA,"-",,"2019-12-25"
"0003363904","00400202","第２表　性別，年齢別，保護者別，職業別，教職経験別，在職期間別の教育委員数ｂ　都道府県別",NA,"地方教育費調査","平成２７年度","教育行政調査（平成２７年５月１日現在）","市町村教育委員会",NA,"-",,"2019-12-25"
"0003363905","00400202","第３表　職業の種類（中分類）別教育委員数ａ　人口規模別",NA,"地方教育費調査","平成２７年度","教育行政調査（平成２７年５月１日現在）","市町村教育委員会",NA,"-",,"2019-12-25"
"0003363906","00400202","第３表　職業の種類（中分類）別教育委員数ｂ　年齢別",NA,"地方教育費調査","平成２７年度","教育行政調査（平成２７年５月１日現在）","市町村教育委員会",NA,"-",,"2019-12-25"
"0003363907","00400202","第３表　職業の種類（中分類）別教育委員数ｃ　都道府県別",NA,"地方教育費調査","平成２７年度","教育行政調査（平成２７年５月１日現在）","市町村教育委員会",NA,"-",,"2019-12-25"
"0003363908","00400202","第４表　教育委員の報酬金額段階別の市町村教育委員会数　－人口規模別－",NA,"地方教育費調査","平成２７年度","教育行政調査（平成２７年５月１日現在）","市町村教育委員会",NA,"-",,"2019-12-25"
"0003363909","00400202","第５表　性別，年齢別，保護者別，直前歴別，教職経験別，教育行政経験別，一般行政経験別，在職期間別，給与月額段階別の教育長数　－人口規模別－",NA,"地方教育費調査","平成２７年度","教育行政調査（平成２７年５月１日現在）","市町村教育委員会",NA,"-",,"2019-12-25"
"0003363910","00400202","第６表　性別，年齢別，保護者別，直前歴別，教職経験別，教育行政経験別，一般行政経験別，在職期間別の教育長数及び教育長の平均年齢・平均在職期間・平均給与　－都道府県別－",NA,"地方教育費調査","平成２７年度","教育行政調査（平成２７年５月１日現在）","市町村教育委員会",NA,"-",,"2019-12-25"
"0003363911","00400202","第７表　職種別の事務局本務職員数ａ　人口規模別",NA,"地方教育費調査","平成２７年度","教育行政調査（平成２７年５月１日現在）","市町村教育委員会",NA,"-",,"2019-12-25"
"0003363912","00400202","第７表　職種別の事務局本務職員数ｂ　都道府県別",NA,"地方教育費調査","平成２７年度","教育行政調査（平成２７年５月１日現在）","市町村教育委員会",NA,"-",,"2019-12-25"
"0003363913","00400202","第８表　指導主事・充て指導主事・社会教育主事・派遣社会教育主事数（本務者）別の市町村教育委員会数ａ　人口規模別",NA,"地方教育費調査","平成２７年度","教育行政調査（平成２７年５月１日現在）","市町村教育委員会",NA,"-",,"2019-12-25"
"0003363914","00400202","第８表　指導主事・充て指導主事・社会教育主事・派遣社会教育主事数（本務者）別の市町村教育委員会数ｂ　都道府県別",NA,"地方教育費調査","平成２７年度","教育行政調査（平成２７年５月１日現在）","市町村教育委員会",NA,"-",,"2019-12-25"
"0003363915","00400202","第９表　事務局本務職員数別の市町村教育委員会数ａ　人口規模別",NA,"地方教育費調査","平成２７年度","教育行政調査（平成２７年５月１日現在）","市町村教育委員会",NA,"-",,"2019-12-25"
"0003363916","00400202","第９表　事務局本務職員数別の市町村教育委員会数ｂ　都道府県別",NA,"地方教育費調査","平成２７年度","教育行政調査（平成２７年５月１日現在）","市町村教育委員会",NA,"-",,"2019-12-25"
"0003363917","00400202","第１０表　事務局本務職員の配置状況　－人口規模別－",NA,"地方教育費調査","平成２７年度","教育行政調査（平成２７年５月１日現在）","市町村教育委員会",NA,"-",,"2019-12-25"
"0003363918","00400202","第１１表　年齢別，教職経験別，在職期間別の教育委員数　－都道府県別－",NA,"地方教育費調査","平成２７年度","教育行政調査（平成２７年５月１日現在）","都道府県教育委員会",NA,"-",,"2019-12-25"
"0003363919","00400202","第１２表　職業の種類（中分類）別教育委員数　－年齢別－",NA,"地方教育費調査","平成２７年度","教育行政調査（平成２７年５月１日現在）","都道府県教育委員会",NA,"-",,"2019-12-25"
"0003363920","00400202","第１３表　教育委員の報酬金額段階別の都道府県教育委員会数",NA,"地方教育費調査","平成２７年度","教育行政調査（平成２７年５月１日現在）","都道府県教育委員会",NA,"-",,"2019-12-25"
