"STATDISPID","statcode","TITLE","TITLE.@no","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003159560","00500225","統計表 生乳移出量（都道府県別）（月別）","3","牛乳乳製品統計調査","確報","平成27年牛乳乳製品統計","年次","201501-201512","2019-04-02"
"0003159521","00500225","統計表 生乳移入量（都道府県別）（月別）","4","牛乳乳製品統計調査","確報","平成27年牛乳乳製品統計","年次","201501-201512","2019-04-02"
"0003159595","00500225","累年統計表 牛乳等生産量（全国農業地域・地方農政局別）","4","牛乳乳製品統計調査","確報","平成27年牛乳乳製品統計","年次","201501-201512","2016-12-28"
"0003159522","00500225","統計表 生乳移出入量（都道府県別）（月別） ３月分","5","牛乳乳製品統計調査","確報","平成27年牛乳乳製品統計","年次","201501-201512","2019-04-02"
"0003159523","00500225","統計表 生乳移出入量（都道府県別）（月別） ７月分","5","牛乳乳製品統計調査","確報","平成27年牛乳乳製品統計","年次","201501-201512","2019-04-02"
"0003159524","00500225","統計表 生乳移出入量（都道府県別）（月別） 11月分","5","牛乳乳製品統計調査","確報","平成27年牛乳乳製品統計","年次","201501-201512","2019-04-02"
"0003159541","00500225","統計表 生乳移出入量（都道府県別）（月別） １月分","5","牛乳乳製品統計調査","確報","平成27年牛乳乳製品統計","年次","201501-201512","2019-04-02"
"0003159542","00500225","統計表 生乳移出入量（都道府県別）（月別） ５月分","5","牛乳乳製品統計調査","確報","平成27年牛乳乳製品統計","年次","201501-201512","2019-04-02"
"0003159543","00500225","統計表 生乳移出入量（都道府県別）（月別） ９月分","5","牛乳乳製品統計調査","確報","平成27年牛乳乳製品統計","年次","201501-201512","2019-04-02"
"0003159556","00500225","累年統計表 乳製品生産量（全国）","5","牛乳乳製品統計調査","確報","平成27年牛乳乳製品統計","年次","201501-201512","2024-03-11"
"0003159561","00500225","統計表 生乳移出入量（都道府県別）（月別） ２月分","5","牛乳乳製品統計調査","確報","平成27年牛乳乳製品統計","年次","201501-201512","2019-04-02"
"0003159562","00500225","統計表 生乳移出入量（都道府県別）（月別） ６月分","5","牛乳乳製品統計調査","確報","平成27年牛乳乳製品統計","年次","201501-201512","2019-04-02"
"0003159563","00500225","統計表 生乳移出入量（都道府県別）（月別） 10月分","5","牛乳乳製品統計調査","確報","平成27年牛乳乳製品統計","年次","201501-201512","2019-04-02"
"0003159580","00500225","統計表 生乳移出入量（都道府県別）（月別） 年計","5","牛乳乳製品統計調査","確報","平成27年牛乳乳製品統計","年次","201501-201512","2019-04-02"
"0003159581","00500225","統計表 生乳移出入量（都道府県別）（月別） ４月分","5","牛乳乳製品統計調査","確報","平成27年牛乳乳製品統計","年次","201501-201512","2019-04-02"
"0003159582","00500225","統計表 生乳移出入量（都道府県別）（月別） ８月分","5","牛乳乳製品統計調査","確報","平成27年牛乳乳製品統計","年次","201501-201512","2019-04-02"
"0003159583","00500225","統計表 生乳移出入量（都道府県別）（月別） 12月分","5","牛乳乳製品統計調査","確報","平成27年牛乳乳製品統計","年次","201501-201512","2019-04-02"
"0003159525","00500225","統計表 生乳処理量（用途別　都道府県別）（月別） 牛乳等向け　うち、業務用向け処理量","6","牛乳乳製品統計調査","確報","平成27年牛乳乳製品統計","年次","201501-201512","2016-12-28"
"0003159526","00500225","統計表 生乳処理量（用途別　都道府県別）（月別） その他向け処理量","6","牛乳乳製品統計調査","確報","平成27年牛乳乳製品統計","年次","201501-201512","2016-12-28"
"0003159544","00500225","統計表 生乳処理量（用途別　都道府県別）（月別） 処理量計","6","牛乳乳製品統計調査","確報","平成27年牛乳乳製品統計","年次","201501-201512","2016-12-28"
"0003159545","00500225","統計表 生乳処理量（用途別　都道府県別）（月別） 乳製品向け　うち、チーズ向け処理量","6","牛乳乳製品統計調査","確報","平成27年牛乳乳製品統計","年次","201501-201512","2016-12-28"
"0003159564","00500225","統計表 生乳処理量（用途別　都道府県別）（月別） 牛乳等向け処理量","6","牛乳乳製品統計調査","確報","平成27年牛乳乳製品統計","年次","201501-201512","2016-12-28"
"0003159565","00500225","統計表 生乳処理量（用途別　都道府県別）（月別） 乳製品向け　うち、クリーム等向け処理量","6","牛乳乳製品統計調査","確報","平成27年牛乳乳製品統計","年次","201501-201512","2016-12-28"
"0003159584","00500225","統計表 生乳処理量（用途別　都道府県別）（月別） 乳製品向け処理量","6","牛乳乳製品統計調査","確報","平成27年牛乳乳製品統計","年次","201501-201512","2016-12-28"
"0003159585","00500225","統計表 生乳処理量（用途別　都道府県別）（月別） その他向け処理量　うち、欠減量","6","牛乳乳製品統計調査","確報","平成27年牛乳乳製品統計","年次","201501-201512","2016-12-28"
"0003159546","00500225","統計表 牛乳等生産量（全国農業地域別・牛乳等内訳）（月別）","7","牛乳乳製品統計調査","確報","平成27年牛乳乳製品統計","年次","201501-201512","2016-12-28"
"0003159527","00500225","統計表 飲用牛乳等生産量（都道府県別）（月別） 牛乳生産量","8","牛乳乳製品統計調査","確報","平成27年牛乳乳製品統計","年次","201501-201512","2016-12-28"
"0003159528","00500225","統計表 飲用牛乳等生産量（都道府県別）（月別） 加工乳・成分調整牛乳　うち、業務用生産量","8","牛乳乳製品統計調査","確報","平成27年牛乳乳製品統計","年次","201501-201512","2016-12-28"
"0003159547","00500225","統計表 飲用牛乳等生産量（都道府県別）（月別） 牛乳　うち、学校給食用生産量","8","牛乳乳製品統計調査","確報","平成27年牛乳乳製品統計","年次","201501-201512","2016-12-28"
"0003159566","00500225","統計表 飲用牛乳等生産量（都道府県別）（月別） 飲用牛乳等計","8","牛乳乳製品統計調査","確報","平成27年牛乳乳製品統計","年次","201501-201512","2016-12-28"
"0003159567","00500225","統計表 飲用牛乳等生産量（都道府県別）（月別） 加工乳・成分調整牛乳生産量","8","牛乳乳製品統計調査","確報","平成27年牛乳乳製品統計","年次","201501-201512","2016-12-28"
"0003159586","00500225","統計表 飲用牛乳等生産量（都道府県別）（月別） 牛乳　うち、業務用生産量","8","牛乳乳製品統計調査","確報","平成27年牛乳乳製品統計","年次","201501-201512","2016-12-28"
"0003159587","00500225","統計表 飲用牛乳等生産量（都道府県別）（月別） 加工乳・成分調整牛乳　うち、成分調整牛乳生産量","8","牛乳乳製品統計調査","確報","平成27年牛乳乳製品統計","年次","201501-201512","2016-12-28"
"0003159548","00500225","統計表 乳飲料生産量（都道府県別）（月別）","9","牛乳乳製品統計調査","確報","平成27年牛乳乳製品統計","年次","201501-201512","2016-12-28"
"0003159537","00500225","累年統計表 参考２ 経産牛１頭当たり搾乳量",NA,"牛乳乳製品統計調査","確報","平成27年牛乳乳製品統計","年次","201501-201512","2019-04-02"
"0003159576","00500225","累年統計表 参考１ 乳用牛の年次別飼養戸数及び頭数",NA,"牛乳乳製品統計調査","確報","平成27年牛乳乳製品統計","年次","201501-201512","2019-04-02"
"0003102676","00500225","統計表 生乳生産量及び用途別処理量（全国農業地域別・処理内訳）","1","牛乳乳製品統計調査","確報","平成25年牛乳乳製品統計","年次","201301-201312","2015-02-19"
"0003102752","00500225","累年統計表 生乳生産量及び用途別処理量（全国）","1","牛乳乳製品統計調査","確報","平成25年牛乳乳製品統計","年次","201301-201312","2015-02-19"
"0003102703","00500225","統計表 はっ酵乳生産量（都道府県別・月別）","10","牛乳乳製品統計調査","確報","平成25年牛乳乳製品統計","年次","201301-201312","2015-02-19"
"0003102745","00500225","統計表 乳酸菌飲料生産量（都道府県別・月別）","11","牛乳乳製品統計調査","確報","平成25年牛乳乳製品統計","年次","201301-201312","2015-02-19"
"0003102732","00500225","統計表 飲用牛乳等移出量（都道府県別・月別）","12","牛乳乳製品統計調査","確報","平成25年牛乳乳製品統計","年次","201301-201312","2015-02-19"
"0003102719","00500225","統計表 飲用牛乳等移入量（都道府県別・月別）","13","牛乳乳製品統計調査","確報","平成25年牛乳乳製品統計","年次","201301-201312","2015-02-19"
"0003102704","00500225","統計表 飲用牛乳等移出入量（都道府県別・月別） 年計","14","牛乳乳製品統計調査","確報","平成25年牛乳乳製品統計","年次","201301-201312","2015-02-19"
"0003102720","00500225","統計表 飲用牛乳等移出入量（都道府県別・月別） ３月分","14","牛乳乳製品統計調査","確報","平成25年牛乳乳製品統計","年次","201301-201312","2015-02-19"
"0003102721","00500225","統計表 飲用牛乳等移出入量（都道府県別・月別） ７月分","14","牛乳乳製品統計調査","確報","平成25年牛乳乳製品統計","年次","201301-201312","2015-02-19"
"0003102722","00500225","統計表 飲用牛乳等移出入量（都道府県別・月別） 11月分","14","牛乳乳製品統計調査","確報","平成25年牛乳乳製品統計","年次","201301-201312","2015-02-19"
"0003102733","00500225","統計表 飲用牛乳等移出入量（都道府県別・月別） ２月分","14","牛乳乳製品統計調査","確報","平成25年牛乳乳製品統計","年次","201301-201312","2015-02-19"
"0003102734","00500225","統計表 飲用牛乳等移出入量（都道府県別・月別） ６月分","14","牛乳乳製品統計調査","確報","平成25年牛乳乳製品統計","年次","201301-201312","2015-02-19"
"0003102735","00500225","統計表 飲用牛乳等移出入量（都道府県別・月別） 10月分","14","牛乳乳製品統計調査","確報","平成25年牛乳乳製品統計","年次","201301-201312","2015-02-19"
"0003102746","00500225","統計表 飲用牛乳等移出入量（都道府県別・月別） １月分","14","牛乳乳製品統計調査","確報","平成25年牛乳乳製品統計","年次","201301-201312","2015-02-19"
